"wccSubjectCode","wccCourseNumber","wccCourseName","emuSubjectCode","emuCourseNumber","emuCourseName"
"HST","106","West Civ Mdrn Wld 1815-Present","HIST","000","General Transfer Credit"
"HST","108","The Ancient & Medieval World","HIST","109","World History to 1500"
"HST","108","The Ancient & Medieval World","HIST","GEGA","Global Awareness - Gen Ed"
"HST","109","The Early Modern World","HIST","GEGA","Global Awareness - Gen Ed"
"HST","121","Ancient & Medieval Europe","HIST","101","Western Civilization to 1648"
"HST","122","Early Modern Europe","HIST","102","Western Civilztn, 1648-WWII"
"HST","123","The Twentieth Century","HIST","103","20th Century Civilization"
"HST","150","African American History","HIST","GEUS","U.S. Diversity - Gen Ed"
"HST","160","American Film","CTAT","000","General Transfer Credit"
"HST","164","Special Topics","HIST","000","General Transfer Credit"
"HST","200","Michigan History","HIST","000","General Transfer Credit"
"HST","201","US History to 1877","HIST","123","The U.S. to 1877"
"HST","202","US History Since 1877","HIST","124","The U.S., 1877 to Present"
"HST","210","US Women's History","HIST","GEUS","U.S. Diversity - Gen Ed"
"HST","215","History US Foreign Relations","HIST","000","General Transfer Credit"
"HST","215H","History US Foreign Relations","HIST","000","General Transfer Credit"
"HST","216","US Military Hist Colonial-Pres","HIST","000","General Transfer Credit"
"HST","220","The Civil War Era, 1845-1877","HIST","000","General Transfer Credit"
"HST","225","World War II","HIST","000","General Transfer Credit"
"HST","230","History of the Holocaust","CASI","206","Culture and the Holocaust"
"HST","235","African History","HIST","GEGA","Global Awareness - Gen Ed"
"HST","240","Hist Modern Mid East 1798-Pres","HIST","GEGA","Global Awareness - Gen Ed"
"HST","241","Hist Women, Gndr, Sex/Mod Wrld","HIST","GEGA","Global Awareness - Gen Ed"
"HST","250","The Arab-Israeli Conflict","HIST","000","General Transfer Credit"
"HST","251","War in Modern World 1500-Pres","HIST","GEKS","Knowl. Social Sciences- Gen Ed"
"HST","251","War in Modern World 1500-Pres","HIST","279","Special Topics"
"HST","255","Making the Modern World","HIST","000","General Transfer Credit"
"HST","255H","Making the Modern World","HIST","000","General Transfer Credit"
"HST","260","History of England to 1688","HIST","000","General Transfer Credit"
"HST","270","Modern China","HIST","GEGA","Global Awareness - Gen Ed"
"HST","290","International Studies/History","HIST","000","General Transfer Credit"
"HSW","100","Intro to Human Services","SWRK","120","Intro Swk Serv&Prof Role"
"HSW","150","Helping Approaches f/Groups","SWRK","000","General Transfer Credit"
"HSW","174","HSW Co-op Education I","AACR","GEN","General Credit"
"HSW","200","Interviewing and Assessment","SWRK","000","General Transfer Credit"
"HSW","210","Behavior Modification","SWRK","000","General Transfer Credit"
"HSW","220","Group Dynamics & Counseling","SWRK","000","General Transfer Credit"
"HSW","225","Family Social Work","SWRK","000","General Transfer Credit"
"HSW","229","Human Services Success Skills","SWRK","000","General Transfer Credit"
"HSW","230","Field Internship/Seminar I","AACR","GEN","General Credit"
"HSW","232","Field Internship/Seminar II","AACR","GEN","General Credit"
"HSW","235","Experience Seminar","AACR","GEN","General Credit"
"HSW","296","Neuropsychology of Addiction","HLED","000","General Transfer Credit"
"HSW","297","Assessment Co-occur Disorders","SWRK","000","General Transfer Credit"
"HSW","298","Treatment of Addiction","SWKE","000","General Transfer Credit"
"HTG","100","Boiler Operations","INTE","000","General Transfer Credit"
"HTG","100A","Boiler Operations I","ELEC","000","General Transfer Credit"
"HTG","100B","Boiler Operations II","ELEC","000","General Transfer Credit"
"HTG","101","Boiler Accessories","ELEC","000","General Transfer Credit"
"HTG","102","Boiler Auxilaries","ELEC","000","General Transfer Credit"
"HTG","103","Power Plant Engine & Turbines","ELEC","000","General Transfer Credit"
"HTG","104","Power Plant Refrigeration","ELEC","000","General Transfer Credit"
"HTG","105","Power Plant AC Systems","ELEC","000","General Transfer Credit"
"HTG","106","Power Plant Electricity I","ELEC","000","General Transfer Credit"
"HTG","107","Power Plant Electricity II","ELEC","000","General Transfer Credit"
"HTG","111","Heating Fundamentals","ELEC","000","General Transfer Credit"
"HTG","122","Heating Systems","ELEC","000","General Transfer Credit"
"HTG","174","HTG Co-op Education I","ELEC","000","General Transfer Credit"
"HTG","213","Heating Controls","ELEC","000","General Transfer Credit"
"HTG","228","Pnuematic Temperature Controls","ELEC","000","General Transfer Credit"
"HTG","274","HTG Co-op Education II","ELEC","000","General Transfer Credit"
"HUM","101","Intro Humanities-Anc to Medvl","ARTH","GEKA","Knowledge of Arts - Gen Ed"
"HUM","101","Intro Humanities-Anc to Medvl","HIST","101","Western Civilization to 1648"
"HUM","102","Intro Humanitites-Rnssc to Mdn","ARTH","GEKA","Knowledge of Arts - Gen Ed"
"HUM","102","Intro Humanitites-Rnssc to Mdn","HIST","102","Western Civilztn, 1648-WWII"
"HUM","103","Intro Humanities-20th Century","AACR","GEKH","Knowledge of Humanities-Gen Ed"
"HUM","120","Introduction to Film","CTAT","145","Introduction to Cinema Studies"
"HUM","140","Special Topics","AACR","GEN","General Credit"
"HUM","145","Comparative Religions","RLST","100","Comparative Study of Religion"
"HUM","146","Mythology","LITR","GEKH","Knowledge of Humanities-Gen Ed"
"HUM","150","International Cinema","CTAT","GEGA","Global Awareness - Gen Ed"
"HUM","150","International Cinema","CTAT","GEKA","Knowledge of Arts - Gen Ed"
"HUM","160","American Film","CTAT","000","General Transfer Credit"
"HUM","170","Montreal World Film Festival","AACR","GEN","General Credit"
"HUM","175","Arts & Cultures of Islam","ANTH","GEGA","Global Awareness-Gen Ed"
"HUM","180","Film Analysis","CTAT","000","General Transfer Credit"
"HUM","181","World Culture Creativity Forum","AACR","GEGA","Global Awareness - Gen Ed"
"HUM","185","The Horror Film","CTAT","000","General Transfer Credit"
"HUM","189","Study Problems","AACR","GEN","General Credit"
"HUM","190","Third Cinema","CTAT","335","Studies in Film"
"HUM","220","Great Directors","CTAT","000","General Transfer Credit"
"HUM","221","Film and Representation","CTAT","GEUS","U.S. Diversity - Gen Ed"
"HUM","293","World Cultures","AACR","GEN","General Credit"
"HVA","101","Heating, Ventilating and AC I","CNST","000","General Transfer Credit"
"HVA","102","HVAC Sheet Metal Fabrication","CNST","000","General Transfer Credit"
"HVA","103","Heating, Ventilation and AC II","CNST","000","General Transfer Credit"
"HVA","105","Residential/Lt Cmrcl Heat Syst","CNST","000","General Transfer Credit"
"HVA","107","Residential/Lt Cmrcl AC System","CNST","000","General Transfer Credit"
"HVA","108","Residential HVAC Comp Exm/Code","CNST","000","General Transfer Credit"
"HVA","189","Study Problems","AACR","GEN","General Credit"
"HVA","201","Energy Audits","CNST","000","General Transfer Credit"
"HVA","202","Air System Layout & Design","CNST","000","General Transfer Credit"
"HVA","203","Refrigeration Systems","CNST","000","General Transfer Credit"
"HVA","204","Central Heating Plants","CNST","000","General Transfer Credit"
"HVA","205","Hydronic Systems","CNST","000","General Transfer Credit"
"HVA","206","Central Cooling Plants","CNST","000","General Transfer Credit"
"HVA","207","Comrcl Indus Std w/Comp Exam","CNST","000","General Transfer Credit"
"HVA","208","Codes/Indus Stds w/Indus ICE","CNST","000","General Transfer Credit"
"HVA","220","Managing Chiller Energy Usage","CNST","000","General Transfer Credit"
"HVA","225","Manage Absorbtn Cool Enrgy Use","CNST","000","General Transfer Credit"
"HVA","230","Commercial Boiler Efficiency","CNST","000","General Transfer Credit"
"HVA","235","Building Automation","CNST","000","General Transfer Credit"
"HVA","265","Special Topics","CNST","000","General Transfer Credit"
"ID","100","Technical Drawing","INTE","000","General Transfer Credit"
"ID","112","Descriptive Geometry","INTE","000","General Transfer Credit"
"ID","123","Tolerancing: Conventional/Geom","INTE","000","General Transfer Credit"
"ID","216","Intro Computer-Aided Design","INTE","000","General Transfer Credit"
"ID","217","Introduction to 3-D CAD","INTE","000","General Transfer Credit"
"ID","250","Statics & Strength of Material","INTE","000","General Transfer Credit"
"IDD","111","Draf Standards & Conventions","CADM","101","Intro. to Industrial Drawing"
"IDD","113","Theory of Dies","CADM","000","General Transfer Credit"
"IDD","211","Theory of Jigs & Fixtures","CADM","000","General Transfer Credit"
"IDD","251","Electrical CAD","CADM","000","General Transfer Credit"
"IDN","111","Interior Design Studio I","IDE","000","General Transfer Credit"
"IDN","113","Theory of Interior Design I","IDE","000","General Transfer Credit"
"IDN","114","Human Needs in Design","IDE","000","General Transfer Credit"
"IDN","122","Interior Design Studio II","IDE","000","General Transfer Credit"
"IDN","133","Theory of Interior Design II","IDE","000","General Transfer Credit"
"IDN","137","Interior Design Materials","IDE","000","General Transfer Credit"
"IDN","189","Study Problems","AACR","GEN","General Credit"
"IDN","201","Building Sys for Interior Dsn","IDE","000","General Transfer Credit"
"IDN","211","Interior Design Studio III","IDE","000","General Transfer Credit"
"IDN","222","Interior Design Studio IV","IDE","000","General Transfer Credit"
"IDN","224","History of Interior Design I","IDE","000","General Transfer Credit"
"IDN","234","History of Interior Design II","IDE","000","General Transfer Credit"
"IDN","240","Interior Deisgn Building Codes","IDE","000","General Transfer Credit"
"IM","121","Robotics I","INTE","000","General Transfer Credit"
"IM","212","Robotics II","INTE","000","General Transfer Credit"
"IM","223","Robotics III","INTE","000","General Transfer Credit"
"IM","224","Robotics IV","INTE","000","General Transfer Credit"
"IND","100","Technical Drawing","CADM","000","General Transfer Credit"
"IND","105","Pictorial Drawing","CADM","000","General Transfer Credit"
"IND","107","Mechanisms","CADM","000","General Transfer Credit"
"IND","108","Industrial Blueprint Reading","CADM","000","General Transfer Credit"
"IND","111","Industrial Drafting","CADM","000","General Transfer Credit"
"IND","112","Descriptive Geometry","CADM","000","General Transfer Credit"
"IND","114","Industrial Drafting II","CADM","000","General Transfer Credit"
"IND","121","Theory of Jigs & Fixtures","MFG","000","General Transfer Credit"
"IND","123","Geom Dimensioning/Tolerancing","MFG","000","General Transfer Credit"
"IND","174","IND Co-op Education I","CADM","000","General Transfer Credit"
"IND","189","Study Problems","AACR","GEN","General Credit"
"IND","212","Theory of Dies","CADM","000","General Transfer Credit"
"IND","216","Intro Computer-Aided Drafting","CADM","000","General Transfer Credit"
"IND","217","Introduction to 3-D CAD","CADM","000","General Transfer Credit"
"IND","218A","Interactive Comp-Aided Draft","CADM","000","General Transfer Credit"
"IND","219","2-D CAD Planning & Drawing","INTE","000","General Transfer Credit"
"IND","220","CAD App-Electronic Stimulation","CADM","000","General Transfer Credit"
"IND","221","CAD Application-Mechanical","CADM","000","General Transfer Credit"
"IND","222","Intro to Electronic Design","CADM","000","General Transfer Credit"
"IND","223","Intro to Mechanical Design","CADM","000","General Transfer Credit"
"IND","230","Advanced Product Drafting","CADM","000","General Transfer Credit"
"IND","251","Fundmentals Electronic Draftg","CADM","000","General Transfer Credit"
"IND","271","IND Co-op II","CADM","387","Co-op Educ in CAD/CAM Technlgy"
"IND","274","IND Co-op Education II","CADM","000","General Transfer Credit"
"INM","111","CIM Fundamentals","CADM","000","General Transfer Credit"
"INM","121","Robotics I","CADM","000","General Transfer Credit"
"INM","174","INM Co-op I","CADM","387","Co-op Educ in CAD/CAM Technlgy"
"INM","212","Robotics II","CADM","000","General Transfer Credit"
"INM","223","Robotics III","CADM","000","General Transfer Credit"
"INM","224","Robotics IV","CADM","000","General Transfer Credit"
"INM","260","CIM Applications","CADM","000","General Transfer Credit"
"INM","274","INM Co-op II","CADM","000","General Transfer Credit"
"INP","100","Introduction to Internet","AACR","GEN","General Credit"
"INP","111","Web Searching","AACR","GEN","General Credit"
"INP","140","Building a Website","CMT","000","General Transfer Credit"
"INP","143","Imaging for the Web","INDT","000","General Transfer Credit"
"INP","150","Web Coding I","CMT","000","General Transfer Credit"
"INP","152","Web Graphics I","CMT","000","General Transfer Credit"
"INP","153","Designing User Experience I","COSC","000","General Transfer Credit"
"INP","154","Interaction Design I","CMT","301","Multimedia Authoring Technqs"
"INP","159","Internet I","AACR","GEN","General Credit"
"INP","160","Internet Technology","AACR","GEN","General Credit"
"INP","165","Basic HTML","AACR","GEN","General Credit"
"INP","170","Web Coding II","IS","000","General Transfer Credit"
"INP","174","Internet Professional Co-op I","CMT","000","General Transfer Credit"
"INP","176","Web Animation I","SAG","235","Flash I"
"INP","182","Web Graphics II","CMT","205","Digital Photo-Technology"
"INP","182","Web Graphics II","CMT","000","General Transfer Credit"
"INP","190","Web Project Management","CMT","421","Web Publishing Technology"
"INP","200","Web Site Fundamentals","AACR","GEN","General Credit"
"INP","203","Designing User Experience II","COSC","000","General Transfer Credit"
"INP","210","Internet Professional I","INDT","000","General Transfer Credit"
"INP","212","Web Graphics III","CMT","000","General Transfer Credit"
"INP","212","Web Graphics III","CMT","205","Digital Photo-Technology"
"INP","220","Internet Professional II","AACR","GEN","General Credit"
"INP","230","Advanced Web I","INDT","000","General Transfer Credit"
"INP","233","Web Analytics and SEO","IS","000","General Transfer Credit"
"INP","240","Advanced Imaging for the Web","INDT","205","Photo-Technology"
"INP","250","Audio & Video for the Web","INDT","000","General Transfer Credit"
"INP","253","Designing User Experience III","CMT","000","General Transfer Credit"
"INP","254","Interaction Design II","CMT","421","Web Publishing Technology"
"INP","254","Interaction Design II","CMT","000","General Transfer Credit"
"INP","255","Animation on the Web","CMT","000","General Transfer Credit"
"INP","260","Advanced Web II","INDT","000","General Transfer Credit"
"INP","261","Intro to Web Programming","COSC","231","Internet-based Computing"
"INP","270","Internet Professional 3","INDT","000","General Transfer Credit"
"INP","271","Client-Side Web Programming","IS","000","General Transfer Credit"
"INP","272","Web Animation I","INDT","000","General Transfer Credit"
"INP","274","Internet Professional Co-op II","CMT","000","General Transfer Credit"
"INP","275","Web Database","CMT","000","General Transfer Credit"
"INP","276","Mobile Web Development","IS","000","General Transfer Credit"
"INP","280","Web Content Management","CMT","000","General Transfer Credit"
"INP","281","Server-Side Web Programming","COSC","000","General Transfer Credit"
"INP","282","Web Audio/Video I","INDT","000","General Transfer Credit"
"INP","283","Databases and the Web","INDT","000","General Transfer Credit"
"INP","284","Web Graphics IV","CMT","000","General Transfer Credit"
"INP","285","Web Server Security","CMT","000","General Transfer Credit"
"INP","290","Web Design Practicum","CMT","000","General Transfer Credit"
"INP","291","Programming w/HTML5 & CSS3","CMT","421","Web Publishing Technology"
"INP","291","Programming w/HTML5 & CSS3","CMT","000","General Transfer Credit"
"INP","295","Professional Practices","CMT","000","General Transfer Credit"
"ITS","100","Technology & Society","INDT","150","Understanding Technology"
"IWA","120","Introduction to Ironwork","COTS","000","General Transfer Credit"
"IWA","122","Ironworker-General Rigging","COTS","000","General Transfer Credit"
"IWA","131","Introduction to Metal Building","COTS","000","General Transfer Credit"
"IWA","141","Intro to Reinforcing Ironwork","COTS","000","General Transfer Credit"
"IWA","151","Rigging/Machinery Mover I","COTS","000","General Transfer Credit"
"IWA","155","Rigging/Machinery Mover II","COTS","000","General Transfer Credit"
"IWA","161","Intro Architect/Ornament Irnwk","COTS","000","General Transfer Credit"
"IWA","172","Intro to Structural Features","COTS","000","General Transfer Credit"
"IWA","191","Reinfrcd Iron &Structr/Rigging","COTS","000","General Transfer Credit"
"IWA","201","Introduction to Welding","COTS","000","General Transfer Credit"
"IWA","224","Labor & Trade History","AACR","GEN","General Credit"
"IWA","235","Advanced Metal Building","COTS","000","General Transfer Credit"
"IWA","241","Advanced Reinforcing Ironwork","COTS","000","General Transfer Credit"
"IWA","265","Adv Architect/Ornament Irnwk","COTS","000","General Transfer Credit"
"IWA","272","Advanced Structural Features","COTS","000","General Transfer Credit"
"IWT","101","Prins Instruct/Instructnl Plan","AACR","GEN","General Credit"
"IWT","102","Test Strategy,Comm,Motivation","AACR","GEN","General Credit"
"IWT","103","Illustrated Lectr/Facltn Skill","AACR","GEN","General Credit"
"IWT","130","Introduction to Computers","BMMT","000","General Transfer Credit"
"IWT","131","Computer Applications I","BMMT","000","General Transfer Credit"
"IWT","132","Computer Applications II","BMMT","000","General Transfer Credit"
"IWT","201","Work/Learner with Special Need","AACR","GEN","General Credit"
"IWT","203","Bond Post-Tesion Ironwkr Cert","COTS","000","General Transfer Credit"
"IWT","204","Reinforce Concrete/Apprntc Prg","COTS","000","General Transfer Credit"
"IWT","205","Foreman Training/Ironworkers","COTS","000","General Transfer Credit"
"IWT","207","Teach History Ironworker Union","AACR","GEN","General Credit"
"IWT","208","Operating Layout Instruments","COTS","000","General Transfer Credit"
"IWT","209","Ironworker COMET Train Trainer","COTS","000","General Transfer Credit"
"IWT","210","Approved MSHA Instructor Crse","COTS","000","General Transfer Credit"
"IWT","211","Rigger Trainer Development Prg","COTS","000","General Transfer Credit"
"IWT","212","Conveyor Install/Indus Maintnc","COTS","000","General Transfer Credit"
"IWT","214","Structural Steel Erection","COTS","000","General Transfer Credit"
"IWT","217","Natn'l Weld Cert Prg/N America","COTS","000","General Transfer Credit"
"IWT","219","Cert Wldg Inspector Recert Crs","COTS","000","General Transfer Credit"
"IWT","220","New Seismic Reqmts/Struc Steel","COTS","000","General Transfer Credit"
"IWT","223","Ornament Wall Cover/Glass Rail","COTS","000","General Transfer Credit"
"JPN","111","Elementary Japanese I","JPNE","GEKH","Knowledge of Humanities-Gen Ed"
"JPN","122","Elementary Japanese II","JPNE","GEKH","Knowledge of Humanities-Gen Ed"
"JRN","111","Introduction to Journalism","JRNL","215","News Writing & Reporting"
"JRN","189","Study Problems","JRNL","000","General Transfer Credit"
"JRN","210","Introduction to Copy Editing","JRNL","307","Copy Editing"
"JRN","216","News Writing & Reporting","JRNL","000","General Transfer Credit"
"JRN","216","News Writing & Reporting","JRNL","215","News Writing & Reporting"
"JRN","217","Introduction Feature Writing","JRNL","306W","Feature Writing"
"JRN","218","Sports Writing and Reporting","JRNL","000","General Transfer Credit"
"JRN","220","Intro to Digital Journalism","JRNL","310","Digital Journalism"
"JRN","264","Special Topics","JRNL","000","General Transfer Credit"
"MBC","161","Pathopharmacology for MBC Pro","AACR","GEN","General Credit"
"MBC","185","Health Info Mgt/Elec Hlth Rcrd","IHHS","000","General Transfer Credit"
"MBC","205","Introductory ICD Coding","AACR","GEN","General Credit"
"MBC","210","Intermed/Adv ICD-10 CM Coding","AACR","GEN","General Credit"
"MBC","215","Introductory Procedural Coding","AACR","GEN","General Credit"
"MBC","220","Intermed/Adv Procedural Coding","AACR","GEN","General Credit"
"MBC","223","Medical Office Procedures","BMMT","000","General Transfer Credit"
"MBC","224","Med Insurance & Reimbursement","AACR","GEN","General Credit"
"MBC","250","Medical Coding Practicum","AACR","GEN","General Credit"
"MBC","255","Medical Coding Capstone","AACR","GEN","General Credit"
"MEC","100","Materials and Processes","PDET","111","Materials"
"MEC","101","Blueprint Rdg/Manufacturing","PDET","000","General Transfer Credit"
"MEC","105","Pneumatic&Hydraulics/Fluid Pwr","MET","000","General Transfer Credit"
"MEC","120","3D-Printing: Mach/Proc/Innovtn","PDET","000","General Transfer Credit"
"MEC","201","Mechanisms &Intro Mechatronics","PDET","000","General Transfer Credit"
"MEC","224","Mechatronics Capstone","SET","000","General Transfer Credit"
"MED","101","Intro to Medical Assisting","AACR","GEN","General Credit"
"MED","104","Medical Assist Math & Pharma","AACR","GEN","General Credit"
"MED","112","Medical Asst Administrative I","AACR","GEN","General Credit"
"MED","114","Medical Assistant Lab I","AACR","GEN","General Credit"
"MET","240","Plant Layout/Material Handling","INTE","000","General Transfer Credit"
"MET","241","Introduction to Dynamics","PHY","230","Engineering Dynamics"
"MET","260","Strength of Materials","PHY","229","Strength & Elasticity of Matls"
"MET","274","MET Co-op Education II","MFG","387","Coop Education in Manuf Tech"
"MET","278","Finite Element Modeling Fndmtl","CADM","000","General Transfer Credit"
"MET","278A","Finite Element Modeling Fndmtl","CADM","000","General Transfer Credit"
"MET","293","Intro Computational Fluid Dyn","CADM","000","General Transfer Credit"
"MET","296","Intro to Internal Combustion","MFG","000","General Transfer Credit"
"MGT","150","Labor Management Relations","MGMT","000","General Transfer Credit"
"MGT","160","Principles of Sales","MKTG","261","Contemporary Selling"
"MGT","200","Human Relations Busn &Industry","MGMT","000","General Transfer Credit"
"MGT","208","Principles of Management","MGMT","000","General Transfer Credit"
"MGT","209","Small Business Management","MGMT","000","General Transfer Credit"
"MGT","230","Supervisory Management","MGMT","000","General Transfer Credit"
"MGT","250","Principles of Marketing","MKTG","000","General Transfer Credit"
"MGT","260","Sales Management","MGMT","000","General Transfer Credit"
"MGT","270","Advertising Principles","MKTG","000","General Transfer Credit"
"MRI","101","MRI Safety, Instrm,Qual Assure","AACR","GEN","General Credit"
"MRI","110","MRI Physics I","AACR","GEN","General Credit"
"MRI","120","MRI Procedures I","AACR","GEN","General Credit"
"MED","116","Insure Bill/Code Bsc Med Asst","AACR","GEN","General Credit"
"MED","210","Medical Asst Administrative II","AACR","GEN","General Credit"
"MED","221","Medical Assistant Lab II","AACR","GEN","General Credit"
"MED","241","Medical Asst Clinical Practice","AACR","GEN","General Credit"
"MET","100","Presentation & Comp-Aided Drwg","CADM","000","General Transfer Credit"
"MET","101","Millwright Theory","INTE","000","General Transfer Credit"
"MET","103","Introduction to Materials","INTE","000","General Transfer Credit"
"MET","110","Statics","CADM","000","General Transfer Credit"
"MET","111","Machine Shop Theory & Practice","INTE","124","Mfg Processes & Mthds II"
"MET","122","Machine Tool Ops & Set-Up I","INTE","000","General Transfer Credit"
"MET","123","Machine Tool Ops & Set-Up II","INTE","000","General Transfer Credit"
"MET","174","MET Co-op Education I","MFG","387","Co-op Educ in Manufactrg Techn"
"MET","188","Intro to Engineering Design","CADM","000","General Transfer Credit"
"MET","189","Study Problems","AACR","GEN","General Credit"
"MET","201","Machine Tool Technology","INTE","000","General Transfer Credit"
"MET","211","Statics &Intro Solid Mechanics","MET","211","Statics"
"MET","220","Materials & Manufacturing","MFG","111","Engineering Materals"
"MET","221","Computer-Aided Mech Design","CADM","223","Engineering Graphics II"
"MET","239","Design of Machine Components","CADM","000","General Transfer Credit"
"MST","230","Adv Motorcycle Fabrication","SET","000","General Transfer Credit"
"MST","235","Adv Motorcycle Fabrication II","SET","000","General Transfer Credit"
"MT","100","Machine Shop Theory","INTE","000","General Transfer Credit"
"MT","101","Millwright Theory","INTE","000","General Transfer Credit"
"MT","103","Introduction to Materials","INTE","000","General Transfer Credit"
"MT","111","Machine Shop Theory & Practice","INTE","124","Mfg Processes & Mthds II"
"MTH","107","Triangle Trigonometry","MATH","000","General Transfer Credit"
"MTH","114","Comp Assistance-Special Needs","AACR","GEN","General Credit"
"MTH","116","Radiographic Calculations","AACR","GEN","General Credit"
"MTH","125","Everyday College Math","MATH","110","Mathematical Reasoning"
"MTH","125S","Supplemnt Everyday College Mth","MATH","000","General Transfer Credit"
"MTH","148","Functional Math Elem Teacher I","MATH","280","Math for Elementary Teacher II"
"MTH","149","Functional Math Elem Tchr II","MATH","180","Math for Elementary Teachers I"
"MTH","151","Technical Algebra","AACR","GEN","General Credit"
"MTH","152","Tech Geometry & Trigonometry","AACR","GEN","General Credit"
"MTH","157","Technical Math","MATH","000","General Transfer Credit"
"MRI","125","MRI Clinical Education I","AACR","GEN","General Credit"
"MRI","126","MRI Clinical Education I","AACR","GEN","General Credit"
"MRI","130","MRI Physics II","AACR","GEN","General Credit"
"MRI","135","MRI Quality Assurance","AACR","GEN","General Credit"
"MRI","140","MRI Procedures II","AACR","GEN","General Credit"
"MRI","145","MRI Clinical Education II","AACR","GEN","General Credit"
"MRI","146","MRI Clinical Education II","AACR","GEN","General Credit"
"MRI","160","MRI Advanced Imaging Procedure","AACR","GEN","General Credit"
"MRI","162","MRI Pulse Seq/Img Ops/Parametr","AACR","GEN","General Credit"
"MRI","165","Clinical Education III","AACR","GEN","General Credit"
"MST","106","Introduction to Power Coating","SET","000","General Transfer Credit"
"MST","110","Motorcycle Service Tech I","SET","000","General Transfer Credit"
"MST","112","Advanced Powder Coating","SET","000","General Transfer Credit"
"MST","120","Motorcycle Service Tech II","SET","000","General Transfer Credit"
"MST","130","Motorcycle Service Tech III","SET","000","General Transfer Credit"
"MST","140","Motorcycle Service Tech IV","SET","000","General Transfer Credit"
"MST","164","Special Topics","MFG","000","General Transfer Credit"
"MST","210","Performance Engine Technology","SET","000","General Transfer Credit"
"MST","220","Dynamometer Operations","SET","000","General Transfer Credit"
"MST","225","Adv Dynamometer Tuning Systm","SET","000","General Transfer Credit"
"MTH","160","Basic Statistics","STAT","170","Elementary Statistics"
"MTH","160","Basic Statistics","SOCL","250","Quantitative Appls in Sociolog"
"MTH","160","Basic Statistics","DS","250","Intro to Data Analysis for Bus"
"MTH","163","Business Mathematics","AACR","GEN","General Credit"
"MTH","165","Health Science Mathematics","AACR","GEN","General Credit"
"MTH","166","Math for Radiography","AACR","GEN","General Credit"
"MTH","167","Math Apps for Health Science","AACR","GEN","General Credit"
"MTH","167A","Math Applications for Hlth Sci","AACR","GEN","General Credit"
"MTH","167B","Math Applications for Hlth Sci","AACR","GEN","General Credit"
"MTH","169","Intermediate Algebra","MATH","104","Intermediate Algebra"
"MTH","169A","Intermediate Algebra (1st 1/2)","MATH","000","General Transfer Credit"
"MTH","169A","Intermediate Algebra (1st 1/2)","MATH","104","Intermediate Algebra"
"MTH","169B","Intermediate Algebra (2nd 1/2)","MATH","104","Intermediate Algebra"
"MTH","169B","Intermediate Algebra (2nd 1/2)","MATH","000","General Transfer Credit"
"MTH","169A","Intermediate Algebra (1st 1/2)","MATH","104","Intermediate Algebra"
"MTH","169B","Intermediate Algebra (2nd 1/2)","MATH","104","Intermediate Algebra"
"MTH","170","Math for Beginning Programmers","MATH","000","General Transfer Credit"
"MTH","176","College Algebra","MATH","105","College Algebra"
"MTH","176S","Supplemental College Algebra","MATH","000","General Transfer Credit"
"MTH","177","Triangle Trigonometry","MATH","000","General Transfer Credit"
"MTH","178","General Trigonometry","MATH","107","Plane Trigonometry"
"MTH","179","Precalculus","MATH","105","College Algebra"
"MTH","180","Precalculus","MATH","105","College Algebra"
"MTH","180","Precalculus","MATH","107","Plane Trigonometry"
"MTH","180","Precalculus","MATH","000","General Transfer Credit"
"MTH","181","Mathematical Analysis I","MATH","118","Linear Models and Probability"
"MTH","182","Business Calculus","MATH","119","Applied Calculus"
"MTH","186","Applied Calculus I","MATH","000","General Transfer Credit"
"MTH","189","Study Problems","MATH","000","General Transfer Credit"
"MTH","191","Calculus I","MATH","120","Calculus I"
"MTH","192","Calculus II","MATH","121","Calculus II"
"MTH","197","Linear Algebra","MATH","122","Elem Linear Algebra"
"MTH","286","Applied Calculus II","MATH","000","General Transfer Credit"
"MTH","293","Calculus III","MATH","223","Multivariable Calculus"
"MTH","295","Differential Equations","MATH","325","Differential Equations"
"MTT","100","Machine Shop Theory","MFG","000","General Transfer Credit"
"MTT","101","Blueprnt Rdg/Computerized Draw","MFG","000","General Transfer Credit"
"MTT","101A","Special Topics/Print Reading","MFG","000","General Transfer Credit"
"MTT","102","Machining for Technologies","PDET","000","General Transfer Credit"
"MTT","103","Introduction to Materials","MFG","111","Engineering Materals"
"MTT","105","Machine Tool Skills Laboratory","PDET","000","General Transfer Credit"
"MTT","111","Machine Shop Theory & Practice","MFG","124","Mftg Processes & Methods II"
"MTT","122","Machine Shop Ops & Set-Up I","MFG","000","General Transfer Credit"
"MTT","123","Machine Shop Ops & Set-Up II","MFG","000","General Transfer Credit"
"MTT","140","Millwright Theory","MFG","000","General Transfer Credit"
"MTT","174","MTT Co-op Education I","AACR","GEN","General Credit"
"MTT","189","Study Problems","AACR","GEN","General Credit"
"MTT","201","Machine Tool Technology","MFG","000","General Transfer Credit"
"MTT","202","Machine Tool Op and Set-Up I","MFG","000","General Transfer Credit"
"MTT","203","Adv Machine Tool Operations","PDD","000","General Transfer Credit"
"MTT","210","Machine Tool Technology I","MFG","000","General Transfer Credit"
"MTT","240","Mechanical Trades","PDD","000","General Transfer Credit"
"MTT","274","MTT Co-op Education II","AACR","GEN","General Credit"
"MUS","103","WCC Jazz Orchestra","MUEN","000","General Transfer Credit"
